20250722T141604|2|system_cfg|float_id not specified
20250722T151629|2|system_cfg|float_id not specified
20250722T161654|2|system_cfg|float_id not specified
20250722T171719|2|system_cfg|float_id not specified
20250722T181744|2|system_cfg|float_id not specified
20250722T191809|2|system_cfg|float_id not specified
20250722T201834|2|system_cfg|float_id not specified
20250722T211859|2|system_cfg|float_id not specified
20250722T221924|2|system_cfg|float_id not specified
20250722T231949|2|system_cfg|float_id not specified
20250723T002014|2|system_cfg|float_id not specified
20250723T012039|2|system_cfg|float_id not specified
20250723T022104|2|system_cfg|float_id not specified
20250723T032129|2|system_cfg|float_id not specified
20250723T042154|2|system_cfg|float_id not specified
20250723T052219|2|system_cfg|float_id not specified
20250723T062244|2|system_cfg|float_id not specified
20250723T072309|2|system_cfg|float_id not specified
20250723T082334|2|system_cfg|float_id not specified
20250723T092359|2|system_cfg|float_id not specified
20250723T102424|2|system_cfg|float_id not specified
20250723T112449|2|system_cfg|float_id not specified
20250723T122514|2|system_cfg|float_id not specified
20250723T132539|2|system_cfg|float_id not specified
20250723T142604|2|system_cfg|float_id not specified
20250723T152629|2|system_cfg|float_id not specified
20250723T162654|2|system_cfg|float_id not specified
20250723T172719|2|system_cfg|float_id not specified
20250723T182744|2|system_cfg|float_id not specified
20250723T192809|2|system_cfg|float_id not specified
20250723T202834|2|system_cfg|float_id not specified
20250723T212859|2|system_cfg|float_id not specified
20250723T222924|2|system_cfg|float_id not specified
20250723T232949|2|system_cfg|float_id not specified
20250724T003014|2|system_cfg|float_id not specified
20250724T013039|2|system_cfg|float_id not specified
20250724T023104|2|system_cfg|float_id not specified
20250724T033129|2|system_cfg|float_id not specified
20250724T043154|2|system_cfg|float_id not specified
20250724T053219|2|system_cfg|float_id not specified
20250724T063244|2|system_cfg|float_id not specified
20250724T073309|2|system_cfg|float_id not specified
20250724T083334|2|system_cfg|float_id not specified
20250724T093359|2|system_cfg|float_id not specified
20250724T103424|2|system_cfg|float_id not specified
20250724T113449|2|system_cfg|float_id not specified
20250724T123514|2|system_cfg|float_id not specified
20250724T133539|2|system_cfg|float_id not specified
20250724T143604|2|system_cfg|float_id not specified
20250724T153629|2|system_cfg|float_id not specified
20250724T163654|2|system_cfg|float_id not specified
20250724T173719|2|system_cfg|float_id not specified
20250724T183744|2|system_cfg|float_id not specified
20250724T193809|2|system_cfg|float_id not specified
20250724T203834|2|system_cfg|float_id not specified
20250724T213859|2|system_cfg|float_id not specified
20250724T223924|2|system_cfg|float_id not specified
20250724T233949|2|system_cfg|float_id not specified
20250725T004014|2|system_cfg|float_id not specified
20250725T014039|2|system_cfg|float_id not specified
20250725T024104|2|system_cfg|float_id not specified
20250725T034129|2|system_cfg|float_id not specified
20250725T044154|2|system_cfg|float_id not specified
20250725T054219|2|system_cfg|float_id not specified
20250725T064244|2|system_cfg|float_id not specified
20250725T074309|2|system_cfg|float_id not specified
20250725T084334|2|system_cfg|float_id not specified
20250725T094359|2|system_cfg|float_id not specified
20250725T104424|2|system_cfg|float_id not specified
20250725T114449|2|system_cfg|float_id not specified
20250725T124514|2|system_cfg|float_id not specified
20250725T134539|2|system_cfg|float_id not specified
20250725T144604|2|system_cfg|float_id not specified
20250725T154629|2|system_cfg|float_id not specified
20250725T164654|2|system_cfg|float_id not specified
20250725T174719|2|system_cfg|float_id not specified
20250725T184744|2|system_cfg|float_id not specified
20250725T194809|2|system_cfg|float_id not specified
20250725T204834|2|system_cfg|float_id not specified
20250725T214859|2|system_cfg|float_id not specified
20250725T224924|2|system_cfg|float_id not specified
20250725T234949|2|system_cfg|float_id not specified
20250726T005014|2|system_cfg|float_id not specified
20250726T015039|2|system_cfg|float_id not specified
20250726T025104|2|system_cfg|float_id not specified
20250726T035129|2|system_cfg|float_id not specified
20250726T045154|2|system_cfg|float_id not specified
20250726T055219|2|system_cfg|float_id not specified
20250726T065244|2|system_cfg|float_id not specified
20250726T075309|2|system_cfg|float_id not specified
20250726T085334|2|system_cfg|float_id not specified
20250726T095359|2|system_cfg|float_id not specified
20250726T105424|2|system_cfg|float_id not specified
20250726T115449|2|system_cfg|float_id not specified
20250726T125514|2|system_cfg|float_id not specified
20250726T135539|2|system_cfg|float_id not specified
20250726T145604|2|system_cfg|float_id not specified
20250726T155629|2|system_cfg|float_id not specified
20250726T165654|2|system_cfg|float_id not specified
20250726T175719|2|system_cfg|float_id not specified
20250726T185744|2|system_cfg|float_id not specified
20250726T195809|2|system_cfg|float_id not specified
20250726T205834|2|system_cfg|float_id not specified
20250726T215859|2|system_cfg|float_id not specified
20250726T225924|2|system_cfg|float_id not specified
20250726T235949|2|system_cfg|float_id not specified
20250727T010014|2|system_cfg|float_id not specified
20250727T020039|2|system_cfg|float_id not specified
20250727T030104|2|system_cfg|float_id not specified
20250727T040129|2|system_cfg|float_id not specified
20250727T050154|2|system_cfg|float_id not specified
20250727T060219|2|system_cfg|float_id not specified
20250727T070244|2|system_cfg|float_id not specified
20250727T080309|2|system_cfg|float_id not specified
20250727T090334|2|system_cfg|float_id not specified
20250727T100359|2|system_cfg|float_id not specified
20250727T110424|2|system_cfg|float_id not specified
20250727T120449|2|system_cfg|float_id not specified
20250727T130514|2|system_cfg|float_id not specified
20250727T140539|2|system_cfg|float_id not specified
20250727T150604|2|system_cfg|float_id not specified
20250727T160629|2|system_cfg|float_id not specified
20250727T170654|2|system_cfg|float_id not specified
20250727T180719|2|system_cfg|float_id not specified
20250727T190744|2|system_cfg|float_id not specified
20250727T200809|2|system_cfg|float_id not specified
20250727T210834|2|system_cfg|float_id not specified
20250727T220859|2|system_cfg|float_id not specified
20250727T230924|2|system_cfg|float_id not specified
20250728T000949|2|system_cfg|float_id not specified
20250728T011014|2|system_cfg|float_id not specified
20250728T021039|2|system_cfg|float_id not specified
20250728T031104|2|system_cfg|float_id not specified
20250728T041129|2|system_cfg|float_id not specified
20250728T051154|2|system_cfg|float_id not specified
20250728T061219|2|system_cfg|float_id not specified
20250728T071244|2|system_cfg|float_id not specified
20250728T081309|2|system_cfg|float_id not specified
20250728T091334|2|system_cfg|float_id not specified
20250728T101359|2|system_cfg|float_id not specified
20250728T111424|2|system_cfg|float_id not specified
20250728T121449|2|system_cfg|float_id not specified
20250728T131514|2|system_cfg|float_id not specified
20250728T141539|2|system_cfg|float_id not specified
20250728T151604|2|system_cfg|float_id not specified
20250728T161629|2|system_cfg|float_id not specified
20250728T171654|2|system_cfg|float_id not specified
20250728T181719|2|system_cfg|float_id not specified
20250728T191744|2|system_cfg|float_id not specified
20250728T201809|2|system_cfg|float_id not specified
20250728T211834|2|system_cfg|float_id not specified
20250728T221859|2|system_cfg|float_id not specified
20250728T231924|2|system_cfg|float_id not specified
20250729T001949|2|system_cfg|float_id not specified
20250729T012014|2|system_cfg|float_id not specified
20250729T022039|2|system_cfg|float_id not specified
20250729T032104|2|system_cfg|float_id not specified
20250729T042129|2|system_cfg|float_id not specified
20250729T052154|2|system_cfg|float_id not specified
20250729T062219|2|system_cfg|float_id not specified
20250729T072244|2|system_cfg|float_id not specified
20250729T082309|2|system_cfg|float_id not specified
20250729T092334|2|system_cfg|float_id not specified
20250729T102359|2|system_cfg|float_id not specified
20250729T112424|2|system_cfg|float_id not specified
20250729T122449|2|system_cfg|float_id not specified
20250729T132514|2|system_cfg|float_id not specified
20250729T142539|2|system_cfg|float_id not specified
20250729T152604|2|system_cfg|float_id not specified
20250729T162629|2|system_cfg|float_id not specified
20250729T172654|2|system_cfg|float_id not specified
20250729T182719|2|system_cfg|float_id not specified
20250729T192744|2|system_cfg|float_id not specified
20250729T202809|2|system_cfg|float_id not specified
20250729T212834|2|system_cfg|float_id not specified
20250729T222859|2|system_cfg|float_id not specified
20250729T223209|2|system_cfg|float_id not specified
20250729T223237|5|PARK|awake|count: 222, time: 6675, energy: 140.000000
20250729T223237|5|PARK|sleep|count: 221, time: 791236, energy: 16.484083
20250729T223237|5|mission_state|PARK -> DEEPDESCENT
20250729T223242|5|DEEPDESCENT|adjusting buoyancy to DeepDescentCount 708
20250729T223243|5|BuoyEngine|adjusting from 1289 to 708
20250729T223552|5|BuoyEngine|destination 708 reached after 03:07
20250729T223651|2|system_cfg|float_id not specified
20250729T224154|2|system_cfg|float_id not specified
20250729T224657|2|system_cfg|float_id not specified
20250729T225200|2|system_cfg|float_id not specified
20250729T225703|2|system_cfg|float_id not specified
20250729T230206|2|system_cfg|float_id not specified
20250729T230709|2|system_cfg|float_id not specified
20250729T231212|2|system_cfg|float_id not specified
20250729T231715|2|system_cfg|float_id not specified
20250729T232218|2|system_cfg|float_id not specified
20250729T232721|2|system_cfg|float_id not specified
20250729T233224|2|system_cfg|float_id not specified
20250729T233727|2|system_cfg|float_id not specified
20250729T234230|2|system_cfg|float_id not specified
20250729T234733|2|system_cfg|float_id not specified
20250729T235236|2|system_cfg|float_id not specified
20250729T235739|2|system_cfg|float_id not specified
20250730T000242|2|system_cfg|float_id not specified
20250730T000745|2|system_cfg|float_id not specified
20250730T001248|2|system_cfg|float_id not specified
20250730T001751|2|system_cfg|float_id not specified
20250730T002254|2|system_cfg|float_id not specified
20250730T002757|2|system_cfg|float_id not specified
20250730T003300|2|system_cfg|float_id not specified
20250730T003803|2|system_cfg|float_id not specified
20250730T004306|2|system_cfg|float_id not specified
20250730T004809|2|system_cfg|float_id not specified
20250730T005312|2|system_cfg|float_id not specified
20250730T005815|2|system_cfg|float_id not specified
20250730T010318|2|system_cfg|float_id not specified
20250730T010821|2|system_cfg|float_id not specified
20250730T011324|2|system_cfg|float_id not specified
20250730T011827|2|system_cfg|float_id not specified
20250730T012330|2|system_cfg|float_id not specified
20250730T012833|2|system_cfg|float_id not specified
20250730T013336|2|system_cfg|float_id not specified
20250730T013839|2|system_cfg|float_id not specified
20250730T014342|2|system_cfg|float_id not specified
